pharmacy_id,pharmacy_name,drug_name,category,manufacturer,unit_price_inr,stock_qty,otc_or_rx
PH005,Chembur MedPlus,Livozy 10mg Tablet,Antihistamine,Eraas International,5.62,169,OTC
PH005,Chembur MedPlus,Lorzar 10mg Tablet,Antihistamine,Ellederma Pharma Pvt Ltd,5.06,124,OTC
PH005,Chembur MedPlus,Monteshot L 5mg/10mg Tablet,Antihistamine,Vats Biotech Pvt Ltd,10.62,123,OTC
PH005,Chembur MedPlus,Lemra AM 5mg/60mg Tablet,Antihistamine,Garwyn Remedies,4.89,86,OTC
PH005,Chembur MedPlus,Medocet 5mg Tablet,Antihistamine,Candela Healthcare,3.94,17,OTC
PH005,Chembur MedPlus,Coldhit Oral Suspension,Antihistamine,Plena Remedies,1.02,112,OTC
PH005,Chembur MedPlus,Phensedyl Cold Syrup,Antihistamine,Abbott,0.84,58,OTC
PH005,Chembur MedPlus,Cetnix MT Tablet,Antihistamine,Biochemix Health Care Pvt. Ltd.,10.83,243,OTC
PH005,Chembur MedPlus,Tykast 5mg/10mg Tablet,Antihistamine,Tested & Trusted Pharma Pvt Ltd,8.08,223,OTC
PH005,Chembur MedPlus,Fexodive 180mg Tablet,Antihistamine,Staneil Pharma,12.81,67,OTC
PH005,Chembur MedPlus,Mdeys L 5mg/10mg Tablet,Antihistamine,Sakshit Healthcare,10.88,232,OTC
PH005,Chembur MedPlus,Eolist M 5mg/10mg Tablet,Antihistamine,Biophar Lifesciences Pvt Ltd,9.35,161,OTC
PH005,Chembur MedPlus,Lorariv 10mg Tablet,Antihistamine,East African (India) Overseas,3.84,52,OTC
PH005,Chembur MedPlus,Rhinowell DS Oral Suspension,Antihistamine,Ridhima Biocare,1.02,178,OTC
PH005,Chembur MedPlus,Exiplon 4 mg/10 mg Syrup,Antihistamine,Khandelwal Laboratories Pvt Ltd,0.82,97,OTC
PH005,Chembur MedPlus,Fenexia 120mg Tablet,Antihistamine,Solace Biotech Ltd,9.46,50,OTC
PH005,Chembur MedPlus,Fenixa M Tablet,Antihistamine,Canixa Life Sciences Pvt,16.05,84,OTC
PH005,Chembur MedPlus,Lequit CS Suspension,Antihistamine,Quantum Formulations,0.72,235,OTC
PH005,Chembur MedPlus,Tzine 10mg Tablet,Antihistamine,Health Care Formulations Pvt Ltd,2.49,138,OTC
PH005,Chembur MedPlus,Corty liv Plus Tablet,Antihistamine,Panm Labs India,4.68,242,OTC
PH005,Chembur MedPlus,DavaIndia Desloratadine 5mg Tablet,Antihistamine,Davaindia Generic Pharmacy,1.88,190,OTC
PH005,Chembur MedPlus,Lemocit AM 5mg/60mg Tablet,Antihistamine,Biobrick Pharma,7.38,226,OTC
PH005,Chembur MedPlus,Monago-L Tablet,Antihistamine,Guillain Pharma Private Limited,5.61,97,OTC
PH005,Chembur MedPlus,Glimwik M 2mg/500mg Tablet,Antidiabetic,Biocube Pharma,9.2,178,Rx
PH005,Chembur MedPlus,Insu-GM (ER) Tablet,Antidiabetic,Olens Healthcare Pvt Ltd,9.86,98,Rx
PH005,Chembur MedPlus,Sitara-M 50/500 Tablet ER,Antidiabetic,Intas Pharmaceuticals Ltd,11.09,103,Rx
PH005,Chembur MedPlus,Winixia 500mg Tablet SR,Antidiabetic,Wings Biotech Ltd,1.96,151,Rx
PH005,Chembur MedPlus,Vogtid 0.3mg Tablet MD,Antidiabetic,Vasu Organics Pvt Ltd,9.4,164,Rx
PH005,Chembur MedPlus,Gpcon M 2mg/500mg Tablet,Antidiabetic,Catholicon Pharmaceuticals Pvt Ltd,6.39,7,Rx
PH005,Chembur MedPlus,Sysvog 0.3mg Tablet,Antidiabetic,Syswin Pharmaceuticals Pvt Ltd,4.09,144,Rx
PH005,Chembur MedPlus,Amaryl 3mg Tablet,Antidiabetic,Sanofi India  Ltd,15.75,117,Rx
PH005,Chembur MedPlus,Dartmet-G1 Forte Tablet SR,Antidiabetic,Addii Biotech Pvt Ltd,6.35,63,Rx
PH005,Chembur MedPlus,Triobimet 2 Tablet ER,Antidiabetic,Corona Remedies Pvt Ltd,19.31,97,Rx
PH005,Chembur MedPlus,Olglimide 2mg Tablet,Antidiabetic,Olcare Laboratories,3.48,172,Rx
PH005,Chembur MedPlus,Voglimin-GM 1 Tablet SR,Antidiabetic,Orris Pharmaceuticals,10.04,245,Rx
PH005,Chembur MedPlus,Q Vilda M 500mg/50mg Tablet,Antidiabetic,Zinnia Life Sciences,7.46,138,Rx
PH005,Chembur MedPlus,Zoryl-M 2 Tablet PR,Antidiabetic,Intas Pharmaceuticals Ltd,14.94,4,Rx
PH005,Chembur MedPlus,Gimi 2mg Tablet,Antidiabetic,Plenum Biotech,5.98,19,Rx
PH005,Chembur MedPlus,Glimbell M 1mg/500mg Tablet SR,Antidiabetic,Nimbles Biotech Pvt Ltd,4.37,249,Rx
PH005,Chembur MedPlus,Formistar G 2mg/500mg Tablet ER,Antidiabetic,Iva Healthcare Pvt. Ltd.,5.34,16,Rx
PH005,Chembur MedPlus,Tenlifast M 1000mg/20mg Tablet,Antidiabetic,Invision Medi Sciences Pvt Ltd,19.33,153,Rx
PH005,Chembur MedPlus,Glorimet Forte G1 Tablet,Antidiabetic,Oaknet Healthcare Pvt Ltd,9.57,235,Rx
PH005,Chembur MedPlus,Glipsov M 20/500 Tablet SR,Antidiabetic,Emcure Pharmaceuticals Ltd,17.1,69,Rx
PH005,Chembur MedPlus,Triobimet 1mg/500mg/15mg Tablet ER,Antidiabetic,Corona Remedies Pvt Ltd,13.56,249,Rx
PH005,Chembur MedPlus,Metforise 500mg Tablet,Antidiabetic,Carise Pharmaceuticals Pvt Ltd,2.05,74,Rx
PH005,Chembur MedPlus,Zoryl MP 1 Forte Tablet SR,Antidiabetic,Intas Pharmaceuticals Ltd,10.79,215,Rx
PH005,Chembur MedPlus,Debiliptin M 500mg/20mg Tablet SR,Antidiabetic,Leeford Healthcare Ltd,13.13,154,Rx
PH005,Chembur MedPlus,Glimbite-M2 Tablet SR,Antidiabetic,Stenkem Molecules Pvt Ltd,6.68,248,Rx
PH005,Chembur MedPlus,Voglidase-M Forte Tablet SR,Antidiabetic,East West Pharma,9.41,208,Rx
PH005,Chembur MedPlus,Sugowell SR M1 Tablet,Antidiabetic,Meditouch Wellness,4.47,205,Rx
PH005,Chembur MedPlus,Gmp 1 Tablet,Antidiabetic,Ozone Pharmaceuticals Ltd,3.7,91,Rx
PH005,Chembur MedPlus,Glimisave M 3 Tablet PR,Antidiabetic,Eris Lifesciences Ltd,13.28,238,Rx
PH005,Chembur MedPlus,Endopride PG 2mg/500mg/15mg Tablet SR,Antidiabetic,Radico Remedies,5.22,108,Rx
PH005,Chembur MedPlus,Rosca 20mg Tablet,Cardiovascular,Genix Pharma Ltd,14.27,72,Rx
PH005,Chembur MedPlus,Lotan 25mg Tablet,Cardiovascular,Taurus Laboratories Pvt Ltd,1.27,172,Rx
PH005,Chembur MedPlus,Dotstat 5mg Tablet,Cardiovascular,Three Dots Lifescience,5.0,112,Rx
PH005,Chembur MedPlus,Alvitel 80mg Tablet,Cardiovascular,Granmed Pharma,9.55,71,Rx
PH005,Chembur MedPlus,Telitoss-H 40mg/12.5mg Tablet,Cardiovascular,Novalab Healthcare Pvt Ltd,7.78,37,Rx
PH005,Chembur MedPlus,Megmator D3 10mg/1000IU Tablet,Cardiovascular,Ridhima Biocare,8.37,68,Rx
PH005,Chembur MedPlus,LR H Tablet,Cardiovascular,Zydus Cadila,7.19,237,Rx
PH005,Chembur MedPlus,Atodin 20mg Tablet,Cardiovascular,Divine Lifecare Pvt Ltd,5.25,246,Rx
PH005,Chembur MedPlus,Betarun 50mg Tablet XL,Cardiovascular,Lenimen Biotech,5.43,223,Rx
PH005,Chembur MedPlus,Acrostatin 10mg Tablet,Cardiovascular,Acron Pharmaceuticals,5.1,213,Rx
PH005,Chembur MedPlus,Roztel-H 40mg/12.5mg Tablet,Cardiovascular,Rouzel Pharma,10.7,53,Rx
PH005,Chembur MedPlus,Amlong CT Tablet,Cardiovascular,Micro Labs Ltd,6.71,63,Rx
PH005,Chembur MedPlus,Telster CT 80mg/12.5mg Tablet,Cardiovascular,Jarun Pharmaceuticals,14.62,207,Rx
PH005,Chembur MedPlus,Rosarex 5mg Tablet,Cardiovascular,Dermarex HealthCare India Pvt. Ltd.,5.52,168,Rx
PH005,Chembur MedPlus,Vistatel H 40mg/12.5mg Tablet,Cardiovascular,Kanvista Drugs Pvt Ltd,5.43,183,Rx
PH005,Chembur MedPlus,Telpiwin AM 40mg/5mg Tablet,Cardiovascular,Clipwin Pharmaceuticals,8.77,221,Rx
PH005,Chembur MedPlus,Riocard 100mg Tablet ER,Cardiovascular,Radius Drug Pvt Ltd,9.02,18,Rx
PH005,Chembur MedPlus,Losapot 50 Tablet,Cardiovascular,Q Check Speciality Care,4.73,25,Rx
PH005,Chembur MedPlus,Bilopine 5 Tablet,Cardiovascular,Bi-Cure Remedies,3.33,70,Rx
PH005,Chembur MedPlus,Ramveda-H 2.5mg/12.5mg Tablet,Cardiovascular,Vidakem Lifesciences Pvt Ltd,5.4,66,Rx
PH005,Chembur MedPlus,Indap AT 50 mg/1.25 mg Tablet,Cardiovascular,Orchid Chemicals & Pharmaceuticals Ltd,5.27,24,Rx
PH005,Chembur MedPlus,Xoten C 10mg/75mg Tablet,Cardiovascular,Alteus Biogenics Pvt Ltd,12.59,142,Rx
PH005,Chembur MedPlus,Metwin XL 50mg Tablet,Cardiovascular,Concur Pharmaceuticals Pvt.Ltd,5.58,231,Rx
PH005,Chembur MedPlus,Metosol 25 Tablet,Cardiovascular,Saaol Pharma Pvt Ltd     ,28.36,187,Rx
PH005,Chembur MedPlus,Hartek 5 Tablet,Cardiovascular,Brilliant Lifesciences Pvt Ltd,17.89,126,Rx
PH005,Chembur MedPlus,Conivas 10mg Tablet,Cardiovascular,Novalab Healthcare Pvt Ltd,6.46,34,Rx
PH005,Chembur MedPlus,Telsicap H 40mg/12.5mg Tablet,Cardiovascular,Biofield Pharma,9.48,103,Rx
PH005,Chembur MedPlus,Metordil-XL 50 Tablet,Cardiovascular,Prevego Healthcare & Research Private Limited,6.33,33,Rx
PH005,Chembur MedPlus,Ramivaz 5mg Tablet,Cardiovascular,Edinburgh Pharmaceuticals,6.8,127,Rx
PH005,Chembur MedPlus,Atorma 20mg Tablet,Cardiovascular,MPC Pharmaceuticals,11.25,222,Rx
PH005,Chembur MedPlus,Thanktel AM Tablet,Cardiovascular,Nexina Life Sciences Pvt Ltd,8.25,98,Rx
PH005,Chembur MedPlus,Lodens 20mg Tablet,Cardiovascular,Anthem Biopharma,8.4,141,Rx
PH005,Chembur MedPlus,Atorin 40mg Tablet,Cardiovascular,Medley Pharmaceuticals,23.12,172,Rx
PH005,Chembur MedPlus,Dpine AT 5mg/50mg Tablet,Cardiovascular,Dr. Edwin Lab,5.91,44,Rx
PH005,Chembur MedPlus,Atorfirst 10mg Tablet,Cardiovascular,Sinsan Pharmaceuticals,9.79,122,Rx
PH005,Chembur MedPlus,Mepra 40mg Injection,Gastrointestinal,Catholicon Pharmaceuticals Pvt Ltd,106.14,65,Rx
PH005,Chembur MedPlus,Nosotron 8 Tablet MD,Gastrointestinal,Superlative Healthcare,7.26,118,OTC
PH005,Chembur MedPlus,Sudhapan-DSR Capsule,Gastrointestinal,Sudha Lifesciences Pvt Ltd,13.1,123,OTC
PH005,Chembur MedPlus,Ossum 20mg Capsule,Gastrointestinal,Zenacts Pharma,4.85,187,OTC
PH005,Chembur MedPlus,Viltipan 40mg Tablet,Gastrointestinal,Viltis Pharma Private Limited,7.49,217,OTC
PH005,Chembur MedPlus,Pansoft 40mg Tablet,Gastrointestinal,Mint Life Sciences Pvt Ltd,5.7,110,OTC
PH005,Chembur MedPlus,Emistal 2mg Injection,Gastrointestinal,Anthus Pharmaceuticals Pvt Ltd,5.85,33,Rx
PH005,Chembur MedPlus,Rabizer-D 10mg/20mg Tablet,Gastrointestinal,Axter Pharmaceuticals Pvt Ltd,4.85,135,OTC
PH005,Chembur MedPlus,Emesafe 2mg Injection,Gastrointestinal,Wallace Pharmaceuticals Pvt Ltd,8.51,119,Rx
PH005,Chembur MedPlus,Rabewun D 30mg/20mg Capsule,Gastrointestinal,Wunderz Pharmaceuticals,5.81,26,OTC
PH005,Chembur MedPlus,Panton-DSR Capsule,Gastrointestinal,Fantabulous Pharma,7.24,230,OTC
PH005,Chembur MedPlus,Ganaton Total Capsule SR,Gastrointestinal,Abbott,39.19,64,OTC
PH005,Chembur MedPlus,Munipra D 30mg/40mg Capsule SR,Gastrointestinal,Medimind Drugs and Chemicals,8.04,157,OTC
PH005,Chembur MedPlus,Okrab DSR Capsule,Gastrointestinal,Insta Care Lifescience,12.02,20,OTC
PH005,Chembur MedPlus,Rabe D 10 mg/20 mg Tablet,Gastrointestinal,Medial Pharma Ltd,6.29,18,OTC
PH005,Chembur MedPlus,Blazex D 10mg/40mg Tablet,Gastrointestinal,Metamorf Lifesciences,7.43,213,OTC
PH005,Chembur MedPlus,Opraz 20mg Capsule,Gastrointestinal,Biosys Medisciences,3.79,182,OTC
PH005,Chembur MedPlus,Scom 20mg Capsule,Gastrointestinal,Pharma Drugs & Chemicals,2.21,189,OTC
PH005,Chembur MedPlus,Omzaris-D Capsule,Gastrointestinal,Azaris Pharma,6.08,227,OTC
PH005,Chembur MedPlus,Tripanta D 30mg/40mg Capsule SR,Gastrointestinal,Phycrus Remedies,9.4,51,OTC
PH005,Chembur MedPlus,Rappin 20mg Tablet,Gastrointestinal,Alred Health Care Ltd,6.89,113,OTC
PH005,Chembur MedPlus,Pantokem 40 Tablet,Gastrointestinal,Prekem Pharmaceuticals Pvt Ltd,6.24,155,OTC
PH005,Chembur MedPlus,Rupant 40mg Injection,Gastrointestinal,Anuveda Life Sciences Pvt Ltd,44.87,52,Rx
PH005,Chembur MedPlus,Soltron 4mg Tablet DT,Gastrointestinal,Lifepure Labs Pvt Ltd,5.17,21,OTC
PH005,Chembur MedPlus,Zolita 40mg Tablet,Gastrointestinal,Astronia Life Sciences,5.31,3,OTC
PH005,Chembur MedPlus,Zopen 40mg Tablet,Gastrointestinal,Kentreck Laboratories Pvt Ltd,5.05,214,OTC
PH005,Chembur MedPlus,Euto D 10mg/40mg Tablet,Gastrointestinal,Zedip Formulations,4.86,11,OTC
PH005,Chembur MedPlus,Rov D 30mg/20mg Capsule SR,Gastrointestinal,Vrovwen Biologics Pvt Ltd,8.71,205,OTC
PH005,Chembur MedPlus,Rabed 20mg Tablet,Gastrointestinal,Jasco Labs Pvt Ltd,5.15,247,OTC
PH005,Chembur MedPlus,Rabrocid-DSR Capsule,Gastrointestinal,Biotric Healthcare Pvt Ltd,10.57,74,OTC
PH005,Chembur MedPlus,Supraz 40mg Injection,Gastrointestinal,Swizing Biosciences,135.5,48,Rx
PH005,Chembur MedPlus,Temaz 20mg Capsule,Gastrointestinal,Alpic Remedies Ltd,3.82,222,OTC
PH005,Chembur MedPlus,Letop D 30mg/40mg Capsule SR,Gastrointestinal,Lepidus Pharma India Pvt Ltd,8.53,92,OTC
PH005,Chembur MedPlus,Cotrip-H Tablet,Neurological,Consern Pharma Limited,3.28,95,Rx
PH005,Chembur MedPlus,Anxiclo 0.5mg Tablet MD,Neurological,Apostle Remedies,2.1,208,Rx
PH005,Chembur MedPlus,Lonazit Plus 0.5mg/10mg Tablet,Neurological,Progressive Life Care,8.24,49,Rx
PH005,Chembur MedPlus,Gabapoint NT 400mg/10mg Tablet,Neurological,Erzek Pharmaceuticals Pvt Ltd,27.45,133,Rx
PH005,Chembur MedPlus,Latilin 10mg Tablet,Neurological,La Pharmaceuticals,1.4,120,Rx
PH005,Chembur MedPlus,Zolorest-FX Tablet,Neurological,Focus Healthcare,6.26,155,Rx
PH005,Chembur MedPlus,Loprazam Forte Tablet,Neurological,Hetero Healthcare Limited,12.96,64,Rx
PH005,Chembur MedPlus,Clonarey 2mg Tablet,Neurological,Wallrey Pharmaceuticals,5.5,136,Rx
PH005,Chembur MedPlus,Ecitelo 5mg Tablet,Neurological,Mankind Pharma Ltd,5.63,171,Rx
PH005,Chembur MedPlus,Yescam 10mg Tablet,Neurological,Exelife Biotech Pvt Ltd,8.34,81,Rx
PH005,Chembur MedPlus,Halotil 10mg Tablet,Neurological,Ivy Healthcare,8.09,140,Rx
PH005,Chembur MedPlus,Tricita 5mg Tablet,Neurological,Jagsam Pharma,5.63,197,Rx
PH005,Chembur MedPlus,Estavin-Plus 0.5mg/10mg Tablet,Neurological,Gavins Pharma Pvt Ltd,10.94,203,Rx
PH005,Chembur MedPlus,Prebag-NT Tablet,Neurological,AAR ESS Remedies Pvt Ltd,30.99,144,Rx
PH005,Chembur MedPlus,Nexito LS Tablet,Neurological,Sun Pharmaceutical Industries Ltd,15.75,217,Rx
PH005,Chembur MedPlus,Depnuf 40mg Capsule,Neurological,Neuracle Lifesciences Pvt Ltd,5.31,59,Rx
PH005,Chembur MedPlus,ONA 0.25mg Tablet MD,Neurological,D D Pharmaceuticals,1.53,119,Rx
PH005,Chembur MedPlus,Juvigen-G 300mg/500mcg Tablet,Neurological,Zenacts Pharma,11.06,174,Rx
PH005,Chembur MedPlus,Estilonil 10mg Tablet,Neurological,Global Care,6.78,148,Rx
PH005,Chembur MedPlus,Gably 75mg Tablet,Neurological,Diligence Pharma,9.17,100,Rx
PH005,Chembur MedPlus,MD Fast 10mg Tablet,Neurological,Unistar Biotech Ltd,9.41,107,Rx
PH005,Chembur MedPlus,StayHappi Fluoxetine 20mg Capsule,Neurological,Sarvagunaushdhi Pvt Ltd,0.83,195,Rx
PH005,Chembur MedPlus,Coxito-S 10 Tablet,Neurological,Kivi Labs Ltd,9.73,93,Rx
PH005,Chembur MedPlus,Jolivel 5mg Tablet,Neurological,Torrent Pharmaceuticals Ltd,3.6,83,Rx
PH005,Chembur MedPlus,Seglin NT 75mg/10mg Tablet,Neurological,Seguro Lifesciences Private Limited,20.59,139,Rx
PH005,Chembur MedPlus,Neuron M 75mg Tablet,Neurological,AGM Biotec,10.95,144,Rx
PH005,Chembur MedPlus,DR Best Clonazepam 0.5 Tablet,Neurological,DR Best pharmaceuticals Pvt Ltd,1.98,47,Rx
PH005,Chembur MedPlus,Nervibrain 100mg Tablet,Neurological,KC Laboratories,12.75,40,Rx
PH005,Chembur MedPlus,Talo 10 Tablet,Neurological,Rishab Healthcare pvt. Ltd.,5.6,239,Rx
PH005,Chembur MedPlus,Clozmet 1 MD Tablet,Neurological,Emocare,3.71,205,Rx
PH005,Chembur MedPlus,Zecita Plus 10 Tablet,Neurological,Vyomax Lifesciences Pvt Ltd,10.71,104,Rx
PH005,Chembur MedPlus,Dedep 20mg Tablet,Neurological,S P Pharma,1.93,232,Rx
PH005,Chembur MedPlus,Aknerv-G Tablet,Neurological,Akmed Biotech,10.88,228,Rx
PH005,Chembur MedPlus,Priux 75mg Capsule,Neurological,Ajanta Pharma Ltd,13.82,30,Rx
PH005,Chembur MedPlus,Censpram 20 Tablet,Neurological,USV Ltd,14.04,136,Rx
PH005,Chembur MedPlus,Lukobal-NT Tablet,Neurological,Henin Lukinz Pvt Ltd,16.28,202,Rx
PH005,Chembur MedPlus,Thyrid 50mcg Tablet,Hormonal,In Med Therapeutics,1.18,213,Rx
PH005,Chembur MedPlus,Euthyrox 75 Tablet,Hormonal,Merck Ltd,1.54,108,Rx
PH005,Chembur MedPlus,Rexusnorm 100 Tablet,Hormonal,Rexus Healthcare,1.39,236,Rx
PH005,Chembur MedPlus,Sunthyroid 100mcg Tablet,Hormonal,Akumentis Healthcare Ltd,24.1,215,Rx
PH005,Chembur MedPlus,Healtroxin 125mcg Tablet,Hormonal,Healing Pharma India Pvt Ltd,1.82,35,Rx
PH005,Chembur MedPlus,Thyronorm 25mcg Tablet,Hormonal,Abbott,1.76,27,Rx
PH005,Chembur MedPlus,Thyroup 50 Tablet,Hormonal,Lupin Ltd,1.4,171,Rx
PH005,Chembur MedPlus,Thyramax 75mcg Tablet,Hormonal,Astonea Labs Private Limited,1.31,231,Rx
PH005,Chembur MedPlus,Thyramax 150mcg Tablet,Hormonal,Astonea Labs Private Limited,1.58,64,Rx
PH005,Chembur MedPlus,Thyronorm 88mcg Tablet,Hormonal,Abbott,2.13,234,Rx
PH005,Chembur MedPlus,Thyrocut 125 Tablet,Hormonal,Care Formulation Labs Pvt Ltd,1.71,56,Rx
PH005,Chembur MedPlus,Thyronil 150mcg Tablet,Hormonal,East West Pharma,1.65,53,Rx
PH005,Chembur MedPlus,Thyrocare 50mcg Tablet,Hormonal,Elder Pharmaceuticals Ltd,0.99,43,Rx
PH005,Chembur MedPlus,Thyroban 50mcg Tablet,Hormonal,Bangalore Antibiotics & Biologicals Pvt Ltd,1.0,73,Rx
PH005,Chembur MedPlus,Thyrotreat 100mcg Tablet,Hormonal,Treatwell Pharma,1.06,164,Rx
PH005,Chembur MedPlus,Euthyrox 100 Tablet,Hormonal,Merck Ltd,1.66,1,Rx
PH005,Chembur MedPlus,Thyroblu 25mcg Tablet,Hormonal,Bluewaterresearch,0.97,99,Rx
PH005,Chembur MedPlus,Thyrocloud 75 Tablet,Hormonal,Mendcure Life Sciences Pvt Ltd,1.59,162,Rx
PH005,Chembur MedPlus,Thyrox 75 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.65,110,Rx
PH005,Chembur MedPlus,Thyrolix 100mcg Tablet,Hormonal,Elixir Life Care Pvt Ltd,1.18,11,Rx
PH005,Chembur MedPlus,Thyroquik 88mcg Tablet,Hormonal,Vats Biotech Pvt Ltd,1.44,23,Rx
PH005,Chembur MedPlus,Thyrosoft 50mcg Tablet,Hormonal,Hauz Pharma Pvt Ltd,1.11,152,Rx
PH005,Chembur MedPlus,Thyrox 12.5 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.91,187,Rx
PH005,Chembur MedPlus,Thyromed 100mcg Tablet,Hormonal,Comed Chemicals Ltd,1.33,64,Rx
PH005,Chembur MedPlus,Thyroup 175mcg Tablet,Hormonal,Lupin Ltd,1.16,155,Rx
PH005,Chembur MedPlus,Lethyrox 100 Tablet,Hormonal,Intas Pharmaceuticals Ltd,1.44,208,Rx
PH005,Chembur MedPlus,Thyrozip 75mcg Tablet,Hormonal,Remedial Healthcare,1.63,185,Rx
PH005,Chembur MedPlus,Thyropic 100mcg Tablet,Hormonal,Puremed Biotech,1.4,245,Rx
PH005,Chembur MedPlus,Thyrosoft 25mcg Tablet,Hormonal,Hauz Pharma Pvt Ltd,1.13,186,Rx
PH005,Chembur MedPlus,Eltroxin 75mcg Tablet,Hormonal,Glaxo SmithKline Pharmaceuticals Ltd,1.6,232,Rx
PH005,Chembur MedPlus,Thyrox 150 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.79,133,Rx
PH005,Chembur MedPlus,Thyramax 50mcg Tablet,Hormonal,Astonea Labs Private Limited,1.05,223,Rx
PH005,Chembur MedPlus,Thyroprime 75mcg Tablet,Hormonal,Primus Remedies Pvt Ltd,1.33,32,Rx
PH005,Chembur MedPlus,L-Thyro 75 Tablet,Hormonal,Zargan Healthcare,1.45,6,Rx
PH005,Chembur MedPlus,Euthyroid 100 Tablet,Hormonal,Akumentis Healthcare Ltd,32.08,125,Rx
PH005,Chembur MedPlus,Thyroup 150 Tablet,Hormonal,Lupin Ltd,1.98,207,Rx
PH005,Chembur MedPlus,Thyrine 100mcg Tablet,Hormonal,Olcare Laboratories,1.27,227,Rx
PH005,Chembur MedPlus,Tusnov-L Syrup,Respiratory,NovoLilly Pharmaceutical Pvt Ltd,1.02,227,OTC
PH005,Chembur MedPlus,Asthacure Plus Tablet,Respiratory,Swiss Pharma Pvt Ltd,1.06,200,OTC
PH005,Chembur MedPlus,Nebzmart FB 1mg Smartules 2ml,Respiratory,Glenmark Pharmaceuticals Ltd,63.76,7,OTC
PH005,Chembur MedPlus,Ibinide 200 Nexcap,Respiratory,Indiabulls pharmaceutical ltd,6.28,216,OTC
PH005,Chembur MedPlus,Gla Syrup,Respiratory,Ashwa Healthcare,0.66,44,OTC
PH005,Chembur MedPlus,Alrocuf LS Syrup,Respiratory,Alrosa Pharmaceuticals Pvt Ltd,0.69,131,OTC
PH005,Chembur MedPlus,Kufstil Syrup,Respiratory,SBS Biosciences,0.92,156,OTC
PH005,Chembur MedPlus,Durabec Breath Inhaler,Respiratory,Raptakos Brett & Co Ltd,6.25,97,OTC
PH005,Chembur MedPlus,Nishkuf-LS Syrup,Respiratory,Ronish Bioceuticals,0.79,204,OTC
PH005,Chembur MedPlus,Flozone 6mcg/250mcg Inhaler,Respiratory,Systacare Remedies,4.22,214,OTC
PH005,Chembur MedPlus,Cheston LS Syrup Sugar Free,Respiratory,Cipla Ltd,1.01,3,OTC
PH005,Chembur MedPlus,Formicort-FT Capsule,Respiratory,Menrik Biomerge Pvt Ltd,13.37,136,OTC
PH005,Chembur MedPlus,Coffson LS Syrup,Respiratory,Alson Pharma Private Limited,0.72,55,OTC
PH005,Chembur MedPlus,Budesule 0.5mg Respules,Respiratory,Windlas Biotech Ltd,13.77,177,OTC
PH005,Chembur MedPlus,Formonide 400 Novocart,Respiratory,Zydus Cadila,5.42,31,OTC
PH005,Chembur MedPlus,Formonide 100 Inhaler,Respiratory,Zydus Cadila,2.15,232,OTC
PH005,Chembur MedPlus,Salbuton 4 Tablet,Respiratory,PLG Pharmaceutical,3.8,89,OTC
PH005,Chembur MedPlus,Pulmosmart 400 Pulmicaps,Respiratory,Alkem Laboratories Ltd,6.33,105,OTC
PH005,Chembur MedPlus,Duojet LD 0.63mg/500mcg Respules,Respiratory,Brinton Pharmaceuticals Pvt Ltd,7.08,24,OTC
PH005,Chembur MedPlus,Ambrosal LS Syrup,Respiratory,Capri Pharmaceuticals,0.79,44,OTC
PH005,Chembur MedPlus,Duolin Forte Inhaler,Respiratory,Cipla Ltd,1.9,204,OTC
PH005,Chembur MedPlus,Vexicof LS Syrup,Respiratory,Vexilla Healthcare,1.14,103,OTC
PH005,Chembur MedPlus,Magnakof-LS Syrup,Respiratory,Mankind Pharma Ltd,1.23,94,OTC
PH005,Chembur MedPlus,Cofsy LS Oral Drops,Respiratory,Skymax Life Science Pvt Ltd,3.71,234,OTC
PH005,Chembur MedPlus,Foracort Inhaler 200,Respiratory,Cipla Ltd,3.67,174,OTC
PH005,Chembur MedPlus,Aqukof-LS Syrup,Respiratory,Aquver Pharma Private Limited,1.01,215,OTC
PH005,Chembur MedPlus,Aerozest 0.31mg Respules (2.5 ml each),Respiratory,Macleods Pharmaceuticals Pvt Ltd,3.05,56,OTC
PH005,Chembur MedPlus,Entcof-LS Syrup,Respiratory,Gladstone Pharma India Pvt Ltd,1.3,232,OTC
PH005,Chembur MedPlus,Fluticort F 6mcg/100mcg Rotacap,Respiratory,Macleods Pharmaceuticals Pvt Ltd,5.97,25,OTC
PH005,Chembur MedPlus,Unicontin-E 400 Tablet CR,Respiratory,Modi Mundi Pharma Pvt Ltd,20.24,4,OTC
PH005,Chembur MedPlus,Budesal 1mg Respule 2ml,Respiratory,Cipla Ltd,57.72,104,OTC
PH005,Chembur MedPlus,Wytrol Capsule,Supplement,Pfizer Ltd,17.76,53,OTC
PH005,Chembur MedPlus,Bio Cal-D 1000mg/200IU Tablet,Supplement,Bio Drugs Laboratories Pvt Ltd,2.39,165,OTC
PH005,Chembur MedPlus,Axifer 100mg Injection,Supplement,Medihealth Lifesciences Pvt. Ltd.,82.59,14,Rx
PH005,Chembur MedPlus,Alferon XT 20mg Injection,Supplement,Alarius Healthcare,202.66,121,Rx
PH005,Chembur MedPlus,Thiamo 100mg Injection,Supplement,Remark Healthcare,30.49,196,Rx
